,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
12536,39,services,single,secondary,no,3,no,yes,unknown,3,jul,206,1,-1,0,unknown,no
12544,58,unemployed,married,secondary,no,0,no,no,unknown,3,jul,84,1,-1,0,unknown,no
12550,30,management,single,tertiary,no,0,no,yes,unknown,3,jul,88,1,-1,0,unknown,no
12561,35,technician,divorced,secondary,no,2,no,no,unknown,3,jul,88,1,-1,0,unknown,no
12573,31,self-employed,married,secondary,yes,0,no,yes,unknown,3,jul,327,3,-1,0,unknown,no
12583,34,blue-collar,married,primary,no,0,no,no,unknown,3,jul,746,4,-1,0,unknown,no
12588,33,technician,single,secondary,no,0,no,no,unknown,3,jul,1106,2,-1,0,unknown,no
12597,30,services,single,tertiary,no,0,no,no,unknown,4,jul,71,1,-1,0,unknown,no
12616,35,admin,married,secondary,yes,0,no,yes,unknown,4,jul,105,3,-1,0,unknown,no
12623,36,technician,married,primary,no,0,no,no,unknown,4,jul,584,1,-1,0,unknown,yes
12626,35,management,married,secondary,no,0,no,yes,unknown,4,jul,121,1,-1,0,unknown,no
12674,36,unemployed,divorced,primary,no,0,no,no,telephone,4,jul,304,3,-1,0,unknown,no
12693,34,services,married,secondary,no,0,no,no,cellular,7,jul,160,3,-1,0,unknown,no
12706,36,unemployed,single,primary,no,0,yes,no,telephone,7,jul,63,6,-1,0,unknown,no
12714,43,management,divorced,secondary,no,0,no,no,cellular,7,jul,75,3,-1,0,unknown,no
12720,30,services,single,secondary,no,0,yes,no,cellular,7,jul,161,2,-1,0,unknown,no
12737,42,blue-collar,divorced,unknown,no,0,no,no,cellular,7,jul,64,2,-1,0,unknown,no
12747,47,unknown,divorced,primary,no,0,no,no,cellular,7,jul,240,1,-1,0,unknown,no
12749,44,blue-collar,married,primary,no,2,no,yes,telephone,7,jul,46,2,-1,0,unknown,no
12754,25,blue-collar,married,primary,no,0,no,no,cellular,7,jul,64,1,-1,0,unknown,no
12762,35,self-employed,married,secondary,no,0,yes,no,telephone,7,jul,126,4,-1,0,unknown,no
12770,28,management,single,tertiary,no,0,no,no,cellular,7,jul,94,1,-1,0,unknown,no
12778,57,technician,married,secondary,no,0,no,no,cellular,7,jul,236,1,-1,0,unknown,no
12784,40,admin,single,secondary,no,-1,no,no,cellular,7,jul,173,1,-1,0,unknown,no
12788,53,blue-collar,married,primary,no,0,no,no,cellular,7,jul,114,1,-1,0,unknown,no
12797,34,blue-collar,single,primary,yes,-2,no,yes,cellular,7,jul,199,1,-1,0,unknown,no
12798,30,management,single,tertiary,no,0,no,no,cellular,7,jul,240,1,-1,0,unknown,no
12800,29,services,married,tertiary,no,0,no,yes,cellular,7,jul,158,1,-1,0,unknown,no
12803,31,blue-collar,single,secondary,no,1,no,yes,cellular,7,jul,174,1,-1,0,unknown,no
12804,40,technician,married,unknown,no,0,no,yes,cellular,7,jul,161,1,-1,0,unknown,no
12810,37,management,single,tertiary,no,0,no,no,cellular,7,jul,643,3,-1,0,unknown,no
12819,35,admin,single,secondary,no,0,no,yes,cellular,7,jul,480,1,-1,0,unknown,no
12840,41,management,married,secondary,no,0,no,yes,cellular,7,jul,630,3,-1,0,unknown,no
12841,31,unknown,single,tertiary,no,0,no,no,cellular,7,jul,57,1,-1,0,unknown,no
12845,40,management,married,tertiary,no,0,no,no,cellular,7,jul,111,1,-1,0,unknown,no
12875,41,technician,divorced,secondary,no,0,no,no,cellular,7,jul,353,4,-1,0,unknown,no
12886,44,technician,divorced,secondary,no,0,yes,no,cellular,7,jul,835,4,-1,0,unknown,no
12889,41,admin,single,secondary,no,0,yes,yes,cellular,7,jul,166,1,-1,0,unknown,no
12912,39,admin,divorced,secondary,no,1,no,yes,cellular,7,jul,281,1,-1,0,unknown,no
12919,54,housemaid,married,secondary,no,0,no,yes,cellular,7,jul,97,1,-1,0,unknown,no
12924,50,technician,married,secondary,no,0,no,no,cellular,7,jul,152,2,-1,0,unknown,no
12939,25,blue-collar,married,primary,no,0,no,no,cellular,7,jul,116,1,-1,0,unknown,no
12945,39,services,married,secondary,no,0,no,no,cellular,7,jul,333,5,-1,0,unknown,no
12958,44,admin,divorced,tertiary,no,0,yes,no,cellular,7,jul,96,3,-1,0,unknown,no
12966,33,entrepreneur,married,secondary,no,0,no,yes,cellular,7,jul,224,4,-1,0,unknown,no
12980,26,blue-collar,single,secondary,no,6,no,yes,telephone,7,jul,360,3,-1,0,unknown,no
12981,38,technician,married,secondary,no,0,yes,yes,cellular,7,jul,500,5,-1,0,unknown,no
13005,31,blue-collar,single,secondary,no,-2,no,yes,cellular,7,jul,221,2,-1,0,unknown,no
13012,31,entrepreneur,divorced,tertiary,no,2,no,yes,cellular,7,jul,53,1,-1,0,unknown,no
13014,25,unknown,single,secondary,no,3,no,no,cellular,7,jul,136,1,-1,0,unknown,no
13023,50,blue-collar,divorced,primary,no,5,no,no,cellular,7,jul,118,1,-1,0,unknown,no
13040,26,blue-collar,single,secondary,no,5,no,no,telephone,8,jul,54,3,-1,0,unknown,no
13064,32,technician,married,secondary,no,2,yes,yes,cellular,8,jul,143,1,-1,0,unknown,no
13065,35,self-employed,married,tertiary,no,0,no,no,cellular,8,jul,201,1,-1,0,unknown,no
13068,30,blue-collar,divorced,secondary,no,0,no,yes,cellular,8,jul,320,1,-1,0,unknown,no
13076,32,management,married,tertiary,yes,2,no,no,cellular,8,jul,82,1,-1,0,unknown,no
13083,27,technician,single,secondary,yes,0,no,yes,cellular,8,jul,732,1,-1,0,unknown,yes
13086,46,management,single,tertiary,no,3,no,no,cellular,8,jul,85,1,-1,0,unknown,no
13096,25,services,single,secondary,no,2,no,no,cellular,8,jul,288,1,-1,0,unknown,no
13099,25,admin,single,secondary,no,0,no,yes,cellular,8,jul,238,3,-1,0,unknown,no
13107,25,technician,single,secondary,no,0,no,yes,cellular,8,jul,634,1,-1,0,unknown,yes
13136,29,management,married,tertiary,no,0,no,yes,cellular,8,jul,574,2,-1,0,unknown,no
13138,27,management,single,tertiary,yes,0,no,yes,cellular,8,jul,46,1,-1,0,unknown,no
13150,54,management,married,tertiary,no,3,no,yes,cellular,8,jul,443,1,-1,0,unknown,no
13173,59,blue-collar,divorced,primary,no,1,no,yes,cellular,8,jul,214,1,-1,0,unknown,no
13175,53,services,divorced,primary,no,0,no,yes,cellular,8,jul,206,1,-1,0,unknown,no
13188,33,services,single,secondary,no,0,no,no,cellular,8,jul,116,2,-1,0,unknown,no
13196,33,housemaid,married,primary,no,1,yes,no,cellular,8,jul,135,1,-1,0,unknown,no
13208,33,services,married,secondary,no,0,no,yes,cellular,8,jul,285,1,-1,0,unknown,no
13209,29,self-employed,single,tertiary,no,0,yes,no,cellular,8,jul,231,1,-1,0,unknown,no
13210,36,unemployed,divorced,secondary,no,5,yes,no,cellular,8,jul,305,1,-1,0,unknown,no
13213,33,management,single,tertiary,no,0,yes,no,cellular,8,jul,454,1,-1,0,unknown,no
13217,36,technician,single,secondary,no,0,no,no,cellular,8,jul,121,1,-1,0,unknown,no
13219,47,technician,married,secondary,no,0,yes,no,cellular,8,jul,297,1,-1,0,unknown,no
13223,25,blue-collar,single,secondary,no,0,no,no,telephone,8,jul,112,1,-1,0,unknown,no
13225,30,admin,divorced,secondary,no,4,no,no,cellular,8,jul,61,3,-1,0,unknown,no
13237,34,technician,single,secondary,yes,-2,no,yes,cellular,8,jul,283,1,-1,0,unknown,no
13253,44,management,married,tertiary,no,0,no,no,cellular,8,jul,54,2,-1,0,unknown,no
13257,31,admin,single,secondary,yes,4,yes,yes,cellular,8,jul,144,1,-1,0,unknown,no
13260,38,technician,married,secondary,no,0,no,no,cellular,8,jul,635,1,-1,0,unknown,yes
13261,52,technician,married,secondary,yes,0,no,no,cellular,8,jul,584,2,-1,0,unknown,no
13270,38,admin,single,secondary,no,0,no,no,cellular,8,jul,452,3,-1,0,unknown,no
13275,32,housemaid,married,primary,no,0,no,no,telephone,8,jul,63,3,-1,0,unknown,no
13293,57,management,married,tertiary,no,5,yes,no,cellular,8,jul,96,1,-1,0,unknown,no
13294,60,management,married,tertiary,no,0,yes,no,cellular,8,jul,59,1,-1,0,unknown,no
13295,32,admin,married,secondary,no,-1,no,no,cellular,8,jul,228,2,-1,0,unknown,no
13300,26,technician,single,secondary,no,0,no,no,cellular,8,jul,362,2,-1,0,unknown,no
13305,57,blue-collar,married,primary,no,0,no,no,cellular,8,jul,237,3,-1,0,unknown,no
13322,45,admin,married,secondary,no,0,yes,no,cellular,8,jul,376,1,-1,0,unknown,no
13335,42,services,married,secondary,no,-1,yes,no,cellular,8,jul,38,2,-1,0,unknown,no
13341,49,technician,married,secondary,no,0,no,yes,cellular,8,jul,120,3,-1,0,unknown,no
13357,33,management,married,tertiary,no,6,yes,no,cellular,8,jul,1111,1,-1,0,unknown,no
13360,32,blue-collar,married,secondary,no,4,yes,yes,cellular,8,jul,173,1,-1,0,unknown,no
13366,42,admin,married,secondary,no,0,yes,no,cellular,8,jul,1011,1,-1,0,unknown,no
13371,41,services,divorced,secondary,no,0,yes,no,cellular,9,jul,126,1,-1,0,unknown,no
13373,43,management,divorced,tertiary,no,0,no,no,cellular,9,jul,134,1,-1,0,unknown,no
13375,34,blue-collar,married,secondary,yes,1,yes,no,cellular,9,jul,394,1,-1,0,unknown,no
13381,47,services,married,secondary,no,0,yes,no,telephone,9,jul,250,1,-1,0,unknown,no
13382,31,services,married,secondary,no,1,yes,no,cellular,9,jul,82,1,-1,0,unknown,no
13389,42,management,married,tertiary,no,0,yes,no,cellular,9,jul,98,1,-1,0,unknown,no
13390,43,unknown,married,primary,no,0,yes,no,cellular,9,jul,132,1,-1,0,unknown,no
13397,35,services,married,secondary,no,0,no,yes,telephone,9,jul,42,1,-1,0,unknown,no
13403,53,management,married,tertiary,no,0,yes,no,cellular,9,jul,296,1,-1,0,unknown,no
13412,33,admin,married,tertiary,no,0,yes,yes,cellular,9,jul,389,3,-1,0,unknown,no
13413,50,management,married,unknown,no,0,no,no,cellular,9,jul,99,2,-1,0,unknown,no
13414,30,self-employed,married,tertiary,no,5,yes,yes,cellular,9,jul,99,2,-1,0,unknown,no
13418,57,housemaid,married,primary,no,2,no,no,telephone,9,jul,138,3,-1,0,unknown,no
13420,41,management,married,tertiary,no,0,no,yes,cellular,9,jul,55,1,-1,0,unknown,no
13421,57,blue-collar,married,secondary,no,0,no,yes,cellular,9,jul,45,1,-1,0,unknown,no
13430,34,housemaid,married,primary,no,-1,yes,no,cellular,9,jul,272,1,-1,0,unknown,no
13434,30,management,married,tertiary,no,0,yes,no,cellular,9,jul,127,1,-1,0,unknown,no
13440,45,technician,married,secondary,no,0,no,no,cellular,9,jul,113,2,-1,0,unknown,no
13441,59,unemployed,married,tertiary,no,6,yes,no,cellular,9,jul,275,1,-1,0,unknown,no
13447,33,services,married,secondary,no,0,no,no,cellular,9,jul,128,1,-1,0,unknown,no
13452,35,admin,married,secondary,no,1,yes,no,cellular,9,jul,112,1,-1,0,unknown,no
13458,52,blue-collar,married,unknown,no,0,yes,no,cellular,9,jul,1486,1,-1,0,unknown,yes
13459,34,blue-collar,single,secondary,no,0,yes,no,cellular,9,jul,130,1,-1,0,unknown,no
13461,40,admin,married,secondary,no,0,yes,yes,cellular,9,jul,145,1,-1,0,unknown,no
13466,43,blue-collar,single,primary,no,0,no,no,cellular,9,jul,1242,1,-1,0,unknown,yes
13474,49,blue-collar,married,secondary,no,0,no,yes,cellular,9,jul,625,1,-1,0,unknown,yes
13475,40,admin,divorced,secondary,no,4,yes,no,cellular,9,jul,189,1,-1,0,unknown,no
13476,43,management,single,tertiary,no,-2,no,yes,cellular,9,jul,124,1,-1,0,unknown,no
13478,30,services,single,primary,no,6,yes,yes,cellular,9,jul,102,1,-1,0,unknown,no
13486,34,admin,married,secondary,no,0,yes,yes,cellular,9,jul,127,1,-1,0,unknown,no
13487,54,self-employed,married,primary,no,0,no,yes,telephone,9,jul,130,2,-1,0,unknown,no
13492,33,management,married,tertiary,no,0,yes,no,cellular,9,jul,310,1,-1,0,unknown,no
13495,34,technician,married,secondary,no,0,no,yes,cellular,9,jul,62,1,-1,0,unknown,no
13497,25,student,married,tertiary,no,0,yes,no,cellular,9,jul,160,1,-1,0,unknown,no
13507,31,services,divorced,unknown,no,0,no,yes,cellular,9,jul,138,1,-1,0,unknown,no
13510,31,admin,single,secondary,no,1,no,no,cellular,9,jul,236,1,-1,0,unknown,no
13514,29,admin,divorced,tertiary,yes,0,no,yes,cellular,9,jul,426,3,-1,0,unknown,yes
13519,37,blue-collar,married,unknown,no,0,yes,no,cellular,9,jul,90,1,-1,0,unknown,no
13524,42,entrepreneur,married,tertiary,no,0,no,no,cellular,9,jul,236,1,-1,0,unknown,no
13526,34,technician,married,secondary,no,0,no,no,cellular,9,jul,628,1,-1,0,unknown,no
13538,35,blue-collar,married,secondary,no,0,yes,no,cellular,9,jul,277,1,-1,0,unknown,no
13539,46,technician,married,secondary,yes,4,no,yes,cellular,9,jul,78,1,-1,0,unknown,no
13542,52,management,married,tertiary,no,0,yes,no,cellular,9,jul,197,1,-1,0,unknown,no
13576,47,services,married,secondary,no,0,yes,no,cellular,9,jul,289,1,-1,0,unknown,no
13577,44,housemaid,married,primary,no,0,yes,no,telephone,9,jul,224,1,-1,0,unknown,no
13583,33,admin,married,secondary,no,0,yes,yes,cellular,9,jul,160,1,-1,0,unknown,no
13597,34,blue-collar,married,secondary,no,1,yes,no,cellular,9,jul,290,2,-1,0,unknown,no
13601,49,management,married,tertiary,no,0,no,no,cellular,9,jul,87,1,-1,0,unknown,no
13610,32,blue-collar,divorced,secondary,no,0,no,no,telephone,9,jul,49,1,-1,0,unknown,no
13612,49,housemaid,married,primary,no,0,no,no,telephone,9,jul,106,1,-1,0,unknown,no
13619,37,admin,single,secondary,no,0,no,no,cellular,9,jul,397,6,-1,0,unknown,no
13620,42,services,married,secondary,no,0,yes,no,cellular,9,jul,431,1,-1,0,unknown,no
13622,30,blue-collar,married,secondary,no,1,no,yes,cellular,9,jul,347,1,-1,0,unknown,no
13626,45,technician,married,secondary,no,0,yes,yes,telephone,9,jul,74,1,-1,0,unknown,no
13627,27,blue-collar,single,primary,no,0,no,yes,cellular,9,jul,240,2,-1,0,unknown,no
13628,33,blue-collar,single,primary,no,0,no,no,telephone,9,jul,83,1,-1,0,unknown,no
13644,52,housemaid,married,primary,no,0,no,yes,cellular,9,jul,266,1,-1,0,unknown,no
13649,52,admin,married,secondary,no,0,no,yes,telephone,9,jul,60,1,-1,0,unknown,no
13651,50,management,married,tertiary,no,0,no,no,cellular,9,jul,243,5,-1,0,unknown,no
13654,58,housemaid,married,primary,no,0,yes,no,telephone,9,jul,148,1,-1,0,unknown,no
13662,47,services,married,secondary,no,0,yes,no,cellular,9,jul,173,1,-1,0,unknown,no
13664,35,housemaid,married,primary,no,0,no,yes,telephone,9,jul,17,1,-1,0,unknown,no
13673,36,blue-collar,married,primary,no,0,no,no,telephone,9,jul,39,1,-1,0,unknown,no
13674,44,entrepreneur,married,tertiary,no,0,yes,no,unknown,9,jul,300,1,-1,0,unknown,no
13679,32,housemaid,married,primary,no,0,yes,no,cellular,9,jul,90,1,-1,0,unknown,no
13682,29,management,single,tertiary,no,0,yes,no,cellular,9,jul,150,1,-1,0,unknown,no
13685,29,admin,single,secondary,no,1,no,no,telephone,9,jul,372,1,-1,0,unknown,no
13686,49,blue-collar,married,primary,no,3,no,yes,cellular,9,jul,1439,6,-1,0,unknown,yes
13691,33,blue-collar,married,primary,yes,2,yes,yes,cellular,9,jul,227,1,-1,0,unknown,no
13697,28,self-employed,married,tertiary,no,0,yes,no,unknown,9,jul,139,1,-1,0,unknown,no
13707,32,admin,married,tertiary,no,1,yes,yes,cellular,10,jul,143,1,-1,0,unknown,no
13712,39,services,married,secondary,no,0,yes,no,telephone,10,jul,29,1,-1,0,unknown,no
13715,54,management,divorced,tertiary,no,0,no,yes,cellular,10,jul,88,1,-1,0,unknown,no
13739,31,blue-collar,married,secondary,no,2,yes,no,cellular,10,jul,371,1,-1,0,unknown,no
13749,34,management,married,tertiary,no,0,yes,yes,cellular,10,jul,129,1,-1,0,unknown,no
13754,47,admin,married,secondary,no,2,no,no,cellular,10,jul,89,1,-1,0,unknown,no
13765,32,services,married,secondary,no,0,yes,no,telephone,10,jul,75,1,-1,0,unknown,no
13769,28,blue-collar,single,secondary,yes,0,no,yes,cellular,10,jul,165,1,-1,0,unknown,no
13771,33,admin,married,secondary,no,0,yes,no,cellular,10,jul,181,1,-1,0,unknown,no
13797,30,management,married,tertiary,no,0,no,no,cellular,10,jul,152,1,-1,0,unknown,no
13806,35,blue-collar,divorced,primary,yes,0,yes,no,cellular,10,jul,187,1,-1,0,unknown,no
13808,59,admin,married,secondary,no,0,yes,no,cellular,10,jul,982,1,-1,0,unknown,yes
13809,51,blue-collar,married,primary,no,0,yes,no,cellular,10,jul,324,1,-1,0,unknown,no
13813,29,blue-collar,married,secondary,no,0,no,no,cellular,10,jul,45,1,-1,0,unknown,no
13817,34,self-employed,married,tertiary,no,0,yes,no,cellular,10,jul,95,1,-1,0,unknown,no
13828,34,admin,married,secondary,no,0,yes,no,telephone,10,jul,38,1,-1,0,unknown,no
13834,56,admin,divorced,primary,no,0,no,yes,cellular,10,jul,542,1,-1,0,unknown,no
13839,48,management,married,tertiary,no,0,yes,no,cellular,10,jul,108,1,-1,0,unknown,no
13842,32,admin,divorced,secondary,no,0,no,no,cellular,10,jul,212,1,-1,0,unknown,no
13848,34,technician,single,secondary,no,0,no,no,telephone,10,jul,185,1,-1,0,unknown,no
13862,35,blue-collar,married,primary,no,0,yes,no,cellular,10,jul,421,1,-1,0,unknown,no
13869,34,admin,divorced,secondary,no,0,no,no,cellular,10,jul,268,1,-1,0,unknown,no
13871,34,blue-collar,single,secondary,no,0,yes,no,cellular,10,jul,307,1,-1,0,unknown,no
13882,31,technician,married,secondary,no,0,yes,yes,cellular,10,jul,114,1,-1,0,unknown,no
13886,31,blue-collar,married,primary,no,2,yes,yes,cellular,10,jul,112,1,-1,0,unknown,no
13889,32,technician,married,secondary,no,0,yes,yes,cellular,10,jul,428,1,-1,0,unknown,no
13896,46,unemployed,married,tertiary,no,0,yes,no,cellular,10,jul,85,1,-1,0,unknown,no
13899,57,admin,married,secondary,no,2,no,no,telephone,10,jul,144,2,-1,0,unknown,no
13915,54,management,married,tertiary,no,0,yes,no,cellular,10,jul,144,1,-1,0,unknown,no
13919,31,housemaid,married,secondary,no,0,yes,no,cellular,10,jul,270,1,-1,0,unknown,no
13921,32,blue-collar,married,secondary,no,0,no,no,cellular,10,jul,269,1,-1,0,unknown,no
13926,30,services,married,secondary,no,5,no,yes,cellular,10,jul,829,5,-1,0,unknown,yes
13938,37,blue-collar,married,secondary,no,0,no,yes,cellular,10,jul,351,2,-1,0,unknown,no
13940,59,management,married,secondary,no,0,no,yes,cellular,10,jul,60,1,-1,0,unknown,no
13947,37,unemployed,single,tertiary,yes,0,yes,no,cellular,10,jul,108,1,-1,0,unknown,no
13955,29,services,married,secondary,no,3,yes,no,cellular,10,jul,183,1,-1,0,unknown,no
13956,49,blue-collar,married,secondary,no,0,no,yes,telephone,10,jul,564,2,-1,0,unknown,no
13983,30,blue-collar,married,secondary,no,0,yes,yes,cellular,10,jul,1399,1,-1,0,unknown,yes
14012,50,technician,married,secondary,no,4,no,no,cellular,10,jul,200,5,-1,0,unknown,no
14019,30,admin,single,tertiary,no,5,no,yes,cellular,11,jul,58,1,-1,0,unknown,no
14023,35,management,married,tertiary,no,0,no,no,cellular,11,jul,89,1,-1,0,unknown,no
14024,59,management,married,tertiary,no,0,yes,no,telephone,11,jul,189,1,-1,0,unknown,no
14041,33,blue-collar,married,secondary,no,0,yes,yes,cellular,11,jul,443,1,-1,0,unknown,no
14053,37,technician,divorced,secondary,no,0,yes,no,cellular,11,jul,283,1,-1,0,unknown,no
14060,50,services,divorced,secondary,no,0,yes,no,cellular,11,jul,170,2,-1,0,unknown,no
14063,31,entrepreneur,married,tertiary,no,0,yes,yes,cellular,11,jul,151,2,-1,0,unknown,no
14064,55,housemaid,married,secondary,no,5,no,no,cellular,11,jul,269,2,-1,0,unknown,no
14065,27,entrepreneur,single,tertiary,no,6,no,no,cellular,11,jul,143,2,-1,0,unknown,no
14081,45,housemaid,married,secondary,no,0,no,no,cellular,11,jul,216,2,-1,0,unknown,no
14084,37,technician,married,secondary,no,0,yes,no,cellular,11,jul,906,2,-1,0,unknown,no
14085,51,self-employed,single,tertiary,no,0,yes,no,cellular,11,jul,139,2,-1,0,unknown,no
14087,32,housemaid,divorced,secondary,no,0,yes,no,cellular,11,jul,93,2,-1,0,unknown,no
14097,32,entrepreneur,married,secondary,no,0,yes,no,cellular,11,jul,223,2,-1,0,unknown,no
14098,59,admin,divorced,secondary,no,5,no,yes,cellular,11,jul,67,2,-1,0,unknown,no
14116,50,entrepreneur,married,secondary,no,0,yes,no,cellular,11,jul,717,2,-1,0,unknown,no
14120,42,housemaid,married,primary,no,0,no,yes,cellular,11,jul,83,2,-1,0,unknown,no
14123,32,admin,married,tertiary,no,0,yes,yes,cellular,11,jul,85,2,-1,0,unknown,no
14124,48,admin,divorced,secondary,no,0,no,yes,cellular,11,jul,487,3,-1,0,unknown,no
14126,49,blue-collar,married,primary,no,0,no,no,cellular,11,jul,103,2,-1,0,unknown,no
14129,43,technician,married,secondary,no,0,yes,no,cellular,11,jul,154,2,-1,0,unknown,no
14132,35,management,single,tertiary,no,0,no,yes,cellular,11,jul,71,3,-1,0,unknown,no
14133,56,housemaid,married,primary,no,0,yes,yes,cellular,11,jul,118,2,-1,0,unknown,no
14135,29,services,single,secondary,no,0,yes,no,cellular,11,jul,314,2,-1,0,unknown,no
14136,58,housemaid,divorced,primary,no,0,no,no,cellular,11,jul,965,2,-1,0,unknown,no
14138,52,services,married,secondary,no,5,yes,yes,cellular,11,jul,94,2,-1,0,unknown,no
14140,58,admin,married,secondary,no,0,yes,no,cellular,11,jul,116,2,-1,0,unknown,no
14145,38,technician,single,tertiary,no,0,no,yes,cellular,11,jul,260,2,-1,0,unknown,no
14146,38,services,married,secondary,no,0,yes,yes,cellular,11,jul,184,2,-1,0,unknown,no
14156,39,blue-collar,married,primary,no,0,yes,no,cellular,11,jul,117,2,-1,0,unknown,no
14161,48,blue-collar,divorced,primary,no,0,no,no,cellular,11,jul,324,2,-1,0,unknown,no
14183,35,technician,married,secondary,no,0,no,no,cellular,11,jul,271,2,-1,0,unknown,no
14184,54,retired,married,primary,no,0,yes,no,cellular,11,jul,159,2,-1,0,unknown,no
14191,49,technician,married,secondary,no,0,yes,no,cellular,11,jul,178,2,-1,0,unknown,no
14192,45,services,married,secondary,no,0,no,no,cellular,11,jul,106,2,-1,0,unknown,no
14194,32,services,single,secondary,no,0,no,yes,cellular,11,jul,333,2,-1,0,unknown,no
