,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
11784,46,blue-collar,divorced,0,no,0,no,no,unknown,20,6,62,2,-1,0,unknown,0
11785,41,admin,married,1,no,0,no,no,unknown,20,6,89,1,-1,0,unknown,0
11786,43,entrepreneur,married,1,no,0,yes,no,unknown,20,6,113,1,-1,0,unknown,0
11789,55,retired,married,1,no,5,no,no,unknown,20,6,108,1,-1,0,unknown,0
11795,52,management,married,2,no,0,no,no,unknown,20,6,166,1,-1,0,unknown,0
11797,36,blue-collar,married,1,no,0,no,no,unknown,20,6,332,3,-1,0,unknown,0
11804,41,technician,married,2,no,0,no,no,unknown,20,6,95,1,-1,0,unknown,0
11807,45,blue-collar,married,0,no,0,no,yes,unknown,20,6,74,2,-1,0,unknown,0
11812,56,unknown,married,3,no,0,no,no,unknown,20,6,471,2,-1,0,unknown,0
11814,38,management,married,2,no,0,yes,no,unknown,20,6,211,2,-1,0,unknown,0
11815,60,technician,married,1,no,0,no,no,unknown,20,6,105,2,-1,0,unknown,0
11850,57,admin,married,3,no,5,no,no,unknown,20,6,165,2,-1,0,unknown,0
11852,40,blue-collar,married,0,no,0,no,no,unknown,20,6,618,4,-1,0,unknown,0
11860,36,management,divorced,2,no,0,no,no,unknown,20,6,519,2,-1,0,unknown,0
11895,59,retired,divorced,1,no,0,no,no,unknown,20,6,13,5,-1,0,unknown,0
11911,42,management,divorced,2,no,0,no,no,unknown,20,6,85,2,-1,0,unknown,0
11924,48,management,divorced,2,no,0,no,no,unknown,20,6,26,3,-1,0,unknown,0
11945,41,technician,married,1,no,0,no,no,unknown,20,6,850,3,-1,0,unknown,0
11977,46,services,divorced,1,no,0,no,no,unknown,20,6,1023,3,-1,0,unknown,1
11983,52,entrepreneur,single,3,no,0,no,no,unknown,20,6,9,2,-1,0,unknown,0
12034,58,services,married,1,no,0,no,no,unknown,20,6,241,3,-1,0,unknown,0
12065,58,management,married,2,no,0,no,no,unknown,20,6,22,4,-1,0,unknown,0
12068,37,admin,married,1,no,0,yes,no,unknown,20,6,26,6,-1,0,unknown,0
12090,41,technician,married,1,no,0,no,no,unknown,20,6,267,2,-1,0,unknown,0
12094,45,technician,married,1,no,0,yes,yes,unknown,20,6,8,5,-1,0,unknown,0
12124,53,management,married,2,no,4,no,no,unknown,20,6,19,6,-1,0,unknown,0
12129,42,management,married,2,no,0,yes,no,unknown,20,6,34,3,-1,0,unknown,0
12143,42,blue-collar,married,0,no,0,no,no,unknown,20,6,19,2,-1,0,unknown,0
12153,39,management,married,2,no,0,no,no,unknown,20,6,10,4,-1,0,unknown,0
12182,50,management,married,2,no,0,no,no,unknown,20,6,26,4,-1,0,unknown,0
12190,30,admin,married,1,no,4,no,no,unknown,20,6,7,2,-1,0,unknown,0
12232,38,blue-collar,married,1,no,0,no,no,unknown,20,6,152,5,-1,0,unknown,0
12234,47,services,married,1,no,0,no,yes,unknown,20,6,51,2,-1,0,unknown,0
12243,41,services,single,1,no,0,no,no,unknown,20,6,204,2,-1,0,unknown,0
12255,58,unemployed,divorced,1,no,0,no,no,unknown,23,6,598,2,-1,0,unknown,0
12264,34,technician,married,1,no,1,yes,no,unknown,24,6,165,5,-1,0,unknown,0
12282,25,entrepreneur,single,2,no,0,no,no,unknown,25,6,347,1,-1,0,unknown,0
12291,34,technician,married,1,no,1,no,yes,unknown,25,6,53,1,-1,0,unknown,0
12295,34,admin,single,1,no,1,no,no,unknown,25,6,247,1,-1,0,unknown,0
12298,39,services,divorced,1,no,0,yes,yes,unknown,25,6,93,2,-1,0,unknown,0
12304,40,blue-collar,divorced,3,no,0,no,yes,unknown,25,6,91,2,-1,0,unknown,0
12306,29,blue-collar,divorced,1,no,0,yes,no,unknown,25,6,281,3,-1,0,unknown,0
12313,47,blue-collar,divorced,1,yes,0,no,yes,unknown,26,6,622,3,-1,0,unknown,0
12315,40,technician,married,1,no,0,no,yes,unknown,26,6,178,2,-1,0,unknown,0
12316,34,unemployed,married,1,no,0,no,yes,unknown,26,6,465,2,-1,0,unknown,0
12317,50,admin,married,1,no,0,yes,yes,unknown,26,6,626,2,-1,0,unknown,0
12324,52,services,married,1,no,-1,no,yes,unknown,26,6,138,3,-1,0,unknown,0
12343,51,services,married,1,no,0,no,yes,unknown,26,6,565,3,-1,0,unknown,0
12370,53,retired,married,0,no,0,no,yes,unknown,27,6,747,1,-1,0,unknown,0
12376,55,retired,married,0,no,2,no,no,unknown,27,6,392,4,-1,0,unknown,0
12381,39,technician,married,1,no,0,no,yes,unknown,27,6,103,1,-1,0,unknown,0
12387,28,services,married,1,no,4,yes,no,unknown,27,6,133,5,-1,0,unknown,0
12388,46,entrepreneur,married,1,no,4,yes,yes,unknown,27,6,216,1,-1,0,unknown,0
12398,56,blue-collar,married,0,no,0,no,no,unknown,27,6,291,2,-1,0,unknown,0
12429,34,blue-collar,married,1,no,0,yes,no,unknown,30,6,780,3,-1,0,unknown,0
12431,37,self-employed,married,2,no,0,no,yes,unknown,30,6,202,1,-1,0,unknown,0
12433,44,admin,married,1,yes,0,no,yes,unknown,30,6,76,3,-1,0,unknown,0
12435,55,management,married,2,no,0,no,no,unknown,30,6,111,2,-1,0,unknown,0
12439,57,retired,married,1,no,0,no,yes,unknown,30,6,104,2,-1,0,unknown,0
12456,59,technician,married,1,no,0,no,no,unknown,1,7,249,1,-1,0,unknown,0
12458,39,blue-collar,divorced,0,no,3,no,yes,unknown,1,7,625,1,-1,0,unknown,0
12462,41,blue-collar,married,0,no,1,no,no,unknown,1,7,117,1,-1,0,unknown,0
12464,60,retired,married,0,no,0,no,no,unknown,1,7,36,1,-1,0,unknown,0
12466,59,technician,married,1,no,6,no,yes,unknown,1,7,292,1,-1,0,unknown,0
12471,32,admin,married,1,no,0,yes,yes,unknown,1,7,122,1,-1,0,unknown,0
12472,35,blue-collar,divorced,0,no,0,no,no,unknown,1,7,55,1,-1,0,unknown,0
12491,37,technician,single,2,no,0,no,no,unknown,1,7,1135,2,-1,0,unknown,1
12504,48,technician,married,1,no,0,yes,yes,unknown,2,7,44,2,-1,0,unknown,0
12505,30,services,single,1,yes,0,no,yes,unknown,2,7,95,3,-1,0,unknown,0
12510,41,services,married,1,no,0,yes,no,unknown,2,7,203,1,-1,0,unknown,0
12511,37,services,single,0,no,0,no,yes,unknown,2,7,372,1,-1,0,unknown,0
12515,44,technician,married,1,no,1,no,yes,unknown,2,7,108,3,-1,0,unknown,0
12516,34,services,married,1,no,0,no,yes,unknown,2,7,193,4,-1,0,unknown,0
12527,54,unemployed,married,2,no,0,no,yes,unknown,3,7,188,1,-1,0,unknown,0
12529,50,management,married,1,no,5,no,no,unknown,3,7,24,1,-1,0,unknown,0
12530,51,blue-collar,married,1,no,0,no,yes,unknown,3,7,109,1,-1,0,unknown,0
12531,27,admin,divorced,1,no,2,no,yes,unknown,3,7,472,1,-1,0,unknown,0
12536,39,services,single,1,no,3,no,yes,unknown,3,7,206,1,-1,0,unknown,0
12544,58,unemployed,married,1,no,0,no,no,unknown,3,7,84,1,-1,0,unknown,0
12550,30,management,single,2,no,0,no,yes,unknown,3,7,88,1,-1,0,unknown,0
12561,35,technician,divorced,1,no,2,no,no,unknown,3,7,88,1,-1,0,unknown,0
12573,31,self-employed,married,1,yes,0,no,yes,unknown,3,7,327,3,-1,0,unknown,0
12583,34,blue-collar,married,0,no,0,no,no,unknown,3,7,746,4,-1,0,unknown,0
12588,33,technician,single,1,no,0,no,no,unknown,3,7,1106,2,-1,0,unknown,0
12597,30,services,single,2,no,0,no,no,unknown,4,7,71,1,-1,0,unknown,0
12616,35,admin,married,1,yes,0,no,yes,unknown,4,7,105,3,-1,0,unknown,0
12623,36,technician,married,0,no,0,no,no,unknown,4,7,584,1,-1,0,unknown,1
12626,35,management,married,1,no,0,no,yes,unknown,4,7,121,1,-1,0,unknown,0
12674,36,unemployed,divorced,0,no,0,no,no,telephone,4,7,304,3,-1,0,unknown,0
12693,34,services,married,1,no,0,no,no,cellular,7,7,160,3,-1,0,unknown,0
12706,36,unemployed,single,0,no,0,yes,no,telephone,7,7,63,6,-1,0,unknown,0
12714,43,management,divorced,1,no,0,no,no,cellular,7,7,75,3,-1,0,unknown,0
12720,30,services,single,1,no,0,yes,no,cellular,7,7,161,2,-1,0,unknown,0
12737,42,blue-collar,divorced,3,no,0,no,no,cellular,7,7,64,2,-1,0,unknown,0
12747,47,unknown,divorced,0,no,0,no,no,cellular,7,7,240,1,-1,0,unknown,0
12749,44,blue-collar,married,0,no,2,no,yes,telephone,7,7,46,2,-1,0,unknown,0
12754,25,blue-collar,married,0,no,0,no,no,cellular,7,7,64,1,-1,0,unknown,0
12762,35,self-employed,married,1,no,0,yes,no,telephone,7,7,126,4,-1,0,unknown,0
12770,28,management,single,2,no,0,no,no,cellular,7,7,94,1,-1,0,unknown,0
12778,57,technician,married,1,no,0,no,no,cellular,7,7,236,1,-1,0,unknown,0
12784,40,admin,single,1,no,-1,no,no,cellular,7,7,173,1,-1,0,unknown,0
12788,53,blue-collar,married,0,no,0,no,no,cellular,7,7,114,1,-1,0,unknown,0
12797,34,blue-collar,single,0,yes,-2,no,yes,cellular,7,7,199,1,-1,0,unknown,0
12798,30,management,single,2,no,0,no,no,cellular,7,7,240,1,-1,0,unknown,0
12800,29,services,married,2,no,0,no,yes,cellular,7,7,158,1,-1,0,unknown,0
12803,31,blue-collar,single,1,no,1,no,yes,cellular,7,7,174,1,-1,0,unknown,0
12804,40,technician,married,3,no,0,no,yes,cellular,7,7,161,1,-1,0,unknown,0
12810,37,management,single,2,no,0,no,no,cellular,7,7,643,3,-1,0,unknown,0
12819,35,admin,single,1,no,0,no,yes,cellular,7,7,480,1,-1,0,unknown,0
12840,41,management,married,1,no,0,no,yes,cellular,7,7,630,3,-1,0,unknown,0
12841,31,unknown,single,2,no,0,no,no,cellular,7,7,57,1,-1,0,unknown,0
12845,40,management,married,2,no,0,no,no,cellular,7,7,111,1,-1,0,unknown,0
12875,41,technician,divorced,1,no,0,no,no,cellular,7,7,353,4,-1,0,unknown,0
12886,44,technician,divorced,1,no,0,yes,no,cellular,7,7,835,4,-1,0,unknown,0
12889,41,admin,single,1,no,0,yes,yes,cellular,7,7,166,1,-1,0,unknown,0
12912,39,admin,divorced,1,no,1,no,yes,cellular,7,7,281,1,-1,0,unknown,0
12919,54,housemaid,married,1,no,0,no,yes,cellular,7,7,97,1,-1,0,unknown,0
12924,50,technician,married,1,no,0,no,no,cellular,7,7,152,2,-1,0,unknown,0
12939,25,blue-collar,married,0,no,0,no,no,cellular,7,7,116,1,-1,0,unknown,0
12945,39,services,married,1,no,0,no,no,cellular,7,7,333,5,-1,0,unknown,0
12958,44,admin,divorced,2,no,0,yes,no,cellular,7,7,96,3,-1,0,unknown,0
12966,33,entrepreneur,married,1,no,0,no,yes,cellular,7,7,224,4,-1,0,unknown,0
12980,26,blue-collar,single,1,no,6,no,yes,telephone,7,7,360,3,-1,0,unknown,0
12981,38,technician,married,1,no,0,yes,yes,cellular,7,7,500,5,-1,0,unknown,0
13005,31,blue-collar,single,1,no,-2,no,yes,cellular,7,7,221,2,-1,0,unknown,0
13012,31,entrepreneur,divorced,2,no,2,no,yes,cellular,7,7,53,1,-1,0,unknown,0
13014,25,unknown,single,1,no,3,no,no,cellular,7,7,136,1,-1,0,unknown,0
13023,50,blue-collar,divorced,0,no,5,no,no,cellular,7,7,118,1,-1,0,unknown,0
13040,26,blue-collar,single,1,no,5,no,no,telephone,8,7,54,3,-1,0,unknown,0
13064,32,technician,married,1,no,2,yes,yes,cellular,8,7,143,1,-1,0,unknown,0
13065,35,self-employed,married,2,no,0,no,no,cellular,8,7,201,1,-1,0,unknown,0
13068,30,blue-collar,divorced,1,no,0,no,yes,cellular,8,7,320,1,-1,0,unknown,0
13076,32,management,married,2,yes,2,no,no,cellular,8,7,82,1,-1,0,unknown,0
13083,27,technician,single,1,yes,0,no,yes,cellular,8,7,732,1,-1,0,unknown,1
13086,46,management,single,2,no,3,no,no,cellular,8,7,85,1,-1,0,unknown,0
13096,25,services,single,1,no,2,no,no,cellular,8,7,288,1,-1,0,unknown,0
13099,25,admin,single,1,no,0,no,yes,cellular,8,7,238,3,-1,0,unknown,0
13107,25,technician,single,1,no,0,no,yes,cellular,8,7,634,1,-1,0,unknown,1
13136,29,management,married,2,no,0,no,yes,cellular,8,7,574,2,-1,0,unknown,0
13138,27,management,single,2,yes,0,no,yes,cellular,8,7,46,1,-1,0,unknown,0
13150,54,management,married,2,no,3,no,yes,cellular,8,7,443,1,-1,0,unknown,0
13173,59,blue-collar,divorced,0,no,1,no,yes,cellular,8,7,214,1,-1,0,unknown,0
13175,53,services,divorced,0,no,0,no,yes,cellular,8,7,206,1,-1,0,unknown,0
13188,33,services,single,1,no,0,no,no,cellular,8,7,116,2,-1,0,unknown,0
13196,33,housemaid,married,0,no,1,yes,no,cellular,8,7,135,1,-1,0,unknown,0
13208,33,services,married,1,no,0,no,yes,cellular,8,7,285,1,-1,0,unknown,0
13209,29,self-employed,single,2,no,0,yes,no,cellular,8,7,231,1,-1,0,unknown,0
13210,36,unemployed,divorced,1,no,5,yes,no,cellular,8,7,305,1,-1,0,unknown,0
13213,33,management,single,2,no,0,yes,no,cellular,8,7,454,1,-1,0,unknown,0
13217,36,technician,single,1,no,0,no,no,cellular,8,7,121,1,-1,0,unknown,0
13219,47,technician,married,1,no,0,yes,no,cellular,8,7,297,1,-1,0,unknown,0
13223,25,blue-collar,single,1,no,0,no,no,telephone,8,7,112,1,-1,0,unknown,0
13225,30,admin,divorced,1,no,4,no,no,cellular,8,7,61,3,-1,0,unknown,0
13237,34,technician,single,1,yes,-2,no,yes,cellular,8,7,283,1,-1,0,unknown,0
13253,44,management,married,2,no,0,no,no,cellular,8,7,54,2,-1,0,unknown,0
13257,31,admin,single,1,yes,4,yes,yes,cellular,8,7,144,1,-1,0,unknown,0
13260,38,technician,married,1,no,0,no,no,cellular,8,7,635,1,-1,0,unknown,1
13261,52,technician,married,1,yes,0,no,no,cellular,8,7,584,2,-1,0,unknown,0
13270,38,admin,single,1,no,0,no,no,cellular,8,7,452,3,-1,0,unknown,0
13275,32,housemaid,married,0,no,0,no,no,telephone,8,7,63,3,-1,0,unknown,0
13293,57,management,married,2,no,5,yes,no,cellular,8,7,96,1,-1,0,unknown,0
13294,60,management,married,2,no,0,yes,no,cellular,8,7,59,1,-1,0,unknown,0
13295,32,admin,married,1,no,-1,no,no,cellular,8,7,228,2,-1,0,unknown,0
13300,26,technician,single,1,no,0,no,no,cellular,8,7,362,2,-1,0,unknown,0
13305,57,blue-collar,married,0,no,0,no,no,cellular,8,7,237,3,-1,0,unknown,0
13322,45,admin,married,1,no,0,yes,no,cellular,8,7,376,1,-1,0,unknown,0
13335,42,services,married,1,no,-1,yes,no,cellular,8,7,38,2,-1,0,unknown,0
13341,49,technician,married,1,no,0,no,yes,cellular,8,7,120,3,-1,0,unknown,0
13357,33,management,married,2,no,6,yes,no,cellular,8,7,1111,1,-1,0,unknown,0
13360,32,blue-collar,married,1,no,4,yes,yes,cellular,8,7,173,1,-1,0,unknown,0
13366,42,admin,married,1,no,0,yes,no,cellular,8,7,1011,1,-1,0,unknown,0
13371,41,services,divorced,1,no,0,yes,no,cellular,9,7,126,1,-1,0,unknown,0
13373,43,management,divorced,2,no,0,no,no,cellular,9,7,134,1,-1,0,unknown,0
13375,34,blue-collar,married,1,yes,1,yes,no,cellular,9,7,394,1,-1,0,unknown,0
13381,47,services,married,1,no,0,yes,no,telephone,9,7,250,1,-1,0,unknown,0
13382,31,services,married,1,no,1,yes,no,cellular,9,7,82,1,-1,0,unknown,0
13389,42,management,married,2,no,0,yes,no,cellular,9,7,98,1,-1,0,unknown,0
13390,43,unknown,married,0,no,0,yes,no,cellular,9,7,132,1,-1,0,unknown,0
13397,35,services,married,1,no,0,no,yes,telephone,9,7,42,1,-1,0,unknown,0
13403,53,management,married,2,no,0,yes,no,cellular,9,7,296,1,-1,0,unknown,0
13412,33,admin,married,2,no,0,yes,yes,cellular,9,7,389,3,-1,0,unknown,0
13413,50,management,married,3,no,0,no,no,cellular,9,7,99,2,-1,0,unknown,0
13414,30,self-employed,married,2,no,5,yes,yes,cellular,9,7,99,2,-1,0,unknown,0
13418,57,housemaid,married,0,no,2,no,no,telephone,9,7,138,3,-1,0,unknown,0
13420,41,management,married,2,no,0,no,yes,cellular,9,7,55,1,-1,0,unknown,0
13421,57,blue-collar,married,1,no,0,no,yes,cellular,9,7,45,1,-1,0,unknown,0
13430,34,housemaid,married,0,no,-1,yes,no,cellular,9,7,272,1,-1,0,unknown,0
13434,30,management,married,2,no,0,yes,no,cellular,9,7,127,1,-1,0,unknown,0
13440,45,technician,married,1,no,0,no,no,cellular,9,7,113,2,-1,0,unknown,0
13441,59,unemployed,married,2,no,6,yes,no,cellular,9,7,275,1,-1,0,unknown,0
13447,33,services,married,1,no,0,no,no,cellular,9,7,128,1,-1,0,unknown,0
13452,35,admin,married,1,no,1,yes,no,cellular,9,7,112,1,-1,0,unknown,0
13458,52,blue-collar,married,3,no,0,yes,no,cellular,9,7,1486,1,-1,0,unknown,1
13459,34,blue-collar,single,1,no,0,yes,no,cellular,9,7,130,1,-1,0,unknown,0
13461,40,admin,married,1,no,0,yes,yes,cellular,9,7,145,1,-1,0,unknown,0
13466,43,blue-collar,single,0,no,0,no,no,cellular,9,7,1242,1,-1,0,unknown,1
13474,49,blue-collar,married,1,no,0,no,yes,cellular,9,7,625,1,-1,0,unknown,1
13475,40,admin,divorced,1,no,4,yes,no,cellular,9,7,189,1,-1,0,unknown,0
13476,43,management,single,2,no,-2,no,yes,cellular,9,7,124,1,-1,0,unknown,0
13478,30,services,single,0,no,6,yes,yes,cellular,9,7,102,1,-1,0,unknown,0
13486,34,admin,married,1,no,0,yes,yes,cellular,9,7,127,1,-1,0,unknown,0
13487,54,self-employed,married,0,no,0,no,yes,telephone,9,7,130,2,-1,0,unknown,0
13492,33,management,married,2,no,0,yes,no,cellular,9,7,310,1,-1,0,unknown,0
13495,34,technician,married,1,no,0,no,yes,cellular,9,7,62,1,-1,0,unknown,0
13497,25,student,married,2,no,0,yes,no,cellular,9,7,160,1,-1,0,unknown,0
13507,31,services,divorced,3,no,0,no,yes,cellular,9,7,138,1,-1,0,unknown,0
13510,31,admin,single,1,no,1,no,no,cellular,9,7,236,1,-1,0,unknown,0
13514,29,admin,divorced,2,yes,0,no,yes,cellular,9,7,426,3,-1,0,unknown,1
13519,37,blue-collar,married,3,no,0,yes,no,cellular,9,7,90,1,-1,0,unknown,0
13524,42,entrepreneur,married,2,no,0,no,no,cellular,9,7,236,1,-1,0,unknown,0
13526,34,technician,married,1,no,0,no,no,cellular,9,7,628,1,-1,0,unknown,0
13538,35,blue-collar,married,1,no,0,yes,no,cellular,9,7,277,1,-1,0,unknown,0
13539,46,technician,married,1,yes,4,no,yes,cellular,9,7,78,1,-1,0,unknown,0
13542,52,management,married,2,no,0,yes,no,cellular,9,7,197,1,-1,0,unknown,0
13576,47,services,married,1,no,0,yes,no,cellular,9,7,289,1,-1,0,unknown,0
13577,44,housemaid,married,0,no,0,yes,no,telephone,9,7,224,1,-1,0,unknown,0
13583,33,admin,married,1,no,0,yes,yes,cellular,9,7,160,1,-1,0,unknown,0
13597,34,blue-collar,married,1,no,1,yes,no,cellular,9,7,290,2,-1,0,unknown,0
13601,49,management,married,2,no,0,no,no,cellular,9,7,87,1,-1,0,unknown,0
13610,32,blue-collar,divorced,1,no,0,no,no,telephone,9,7,49,1,-1,0,unknown,0
13612,49,housemaid,married,0,no,0,no,no,telephone,9,7,106,1,-1,0,unknown,0
13619,37,admin,single,1,no,0,no,no,cellular,9,7,397,6,-1,0,unknown,0
13620,42,services,married,1,no,0,yes,no,cellular,9,7,431,1,-1,0,unknown,0
13622,30,blue-collar,married,1,no,1,no,yes,cellular,9,7,347,1,-1,0,unknown,0
13626,45,technician,married,1,no,0,yes,yes,telephone,9,7,74,1,-1,0,unknown,0
13627,27,blue-collar,single,0,no,0,no,yes,cellular,9,7,240,2,-1,0,unknown,0
13628,33,blue-collar,single,0,no,0,no,no,telephone,9,7,83,1,-1,0,unknown,0
13644,52,housemaid,married,0,no,0,no,yes,cellular,9,7,266,1,-1,0,unknown,0
13649,52,admin,married,1,no,0,no,yes,telephone,9,7,60,1,-1,0,unknown,0
13651,50,management,married,2,no,0,no,no,cellular,9,7,243,5,-1,0,unknown,0
13654,58,housemaid,married,0,no,0,yes,no,telephone,9,7,148,1,-1,0,unknown,0
13662,47,services,married,1,no,0,yes,no,cellular,9,7,173,1,-1,0,unknown,0
13664,35,housemaid,married,0,no,0,no,yes,telephone,9,7,17,1,-1,0,unknown,0
13673,36,blue-collar,married,0,no,0,no,no,telephone,9,7,39,1,-1,0,unknown,0
13674,44,entrepreneur,married,2,no,0,yes,no,unknown,9,7,300,1,-1,0,unknown,0
13679,32,housemaid,married,0,no,0,yes,no,cellular,9,7,90,1,-1,0,unknown,0
13682,29,management,single,2,no,0,yes,no,cellular,9,7,150,1,-1,0,unknown,0
13685,29,admin,single,1,no,1,no,no,telephone,9,7,372,1,-1,0,unknown,0
13686,49,blue-collar,married,0,no,3,no,yes,cellular,9,7,1439,6,-1,0,unknown,1
13691,33,blue-collar,married,0,yes,2,yes,yes,cellular,9,7,227,1,-1,0,unknown,0
13697,28,self-employed,married,2,no,0,yes,no,unknown,9,7,139,1,-1,0,unknown,0
13707,32,admin,married,2,no,1,yes,yes,cellular,10,7,143,1,-1,0,unknown,0
13712,39,services,married,1,no,0,yes,no,telephone,10,7,29,1,-1,0,unknown,0
13715,54,management,divorced,2,no,0,no,yes,cellular,10,7,88,1,-1,0,unknown,0
13739,31,blue-collar,married,1,no,2,yes,no,cellular,10,7,371,1,-1,0,unknown,0
13749,34,management,married,2,no,0,yes,yes,cellular,10,7,129,1,-1,0,unknown,0
13754,47,admin,married,1,no,2,no,no,cellular,10,7,89,1,-1,0,unknown,0
13765,32,services,married,1,no,0,yes,no,telephone,10,7,75,1,-1,0,unknown,0
13769,28,blue-collar,single,1,yes,0,no,yes,cellular,10,7,165,1,-1,0,unknown,0
13771,33,admin,married,1,no,0,yes,no,cellular,10,7,181,1,-1,0,unknown,0
13797,30,management,married,2,no,0,no,no,cellular,10,7,152,1,-1,0,unknown,0
13806,35,blue-collar,divorced,0,yes,0,yes,no,cellular,10,7,187,1,-1,0,unknown,0
13808,59,admin,married,1,no,0,yes,no,cellular,10,7,982,1,-1,0,unknown,1
13809,51,blue-collar,married,0,no,0,yes,no,cellular,10,7,324,1,-1,0,unknown,0
13813,29,blue-collar,married,1,no,0,no,no,cellular,10,7,45,1,-1,0,unknown,0
13817,34,self-employed,married,2,no,0,yes,no,cellular,10,7,95,1,-1,0,unknown,0
13828,34,admin,married,1,no,0,yes,no,telephone,10,7,38,1,-1,0,unknown,0
13834,56,admin,divorced,0,no,0,no,yes,cellular,10,7,542,1,-1,0,unknown,0
13839,48,management,married,2,no,0,yes,no,cellular,10,7,108,1,-1,0,unknown,0
13842,32,admin,divorced,1,no,0,no,no,cellular,10,7,212,1,-1,0,unknown,0
13848,34,technician,single,1,no,0,no,no,telephone,10,7,185,1,-1,0,unknown,0
13862,35,blue-collar,married,0,no,0,yes,no,cellular,10,7,421,1,-1,0,unknown,0
13869,34,admin,divorced,1,no,0,no,no,cellular,10,7,268,1,-1,0,unknown,0
13871,34,blue-collar,single,1,no,0,yes,no,cellular,10,7,307,1,-1,0,unknown,0
13882,31,technician,married,1,no,0,yes,yes,cellular,10,7,114,1,-1,0,unknown,0
13886,31,blue-collar,married,0,no,2,yes,yes,cellular,10,7,112,1,-1,0,unknown,0
13889,32,technician,married,1,no,0,yes,yes,cellular,10,7,428,1,-1,0,unknown,0
13896,46,unemployed,married,2,no,0,yes,no,cellular,10,7,85,1,-1,0,unknown,0
13899,57,admin,married,1,no,2,no,no,telephone,10,7,144,2,-1,0,unknown,0
13915,54,management,married,2,no,0,yes,no,cellular,10,7,144,1,-1,0,unknown,0
13919,31,housemaid,married,1,no,0,yes,no,cellular,10,7,270,1,-1,0,unknown,0
13921,32,blue-collar,married,1,no,0,no,no,cellular,10,7,269,1,-1,0,unknown,0
13926,30,services,married,1,no,5,no,yes,cellular,10,7,829,5,-1,0,unknown,1
13938,37,blue-collar,married,1,no,0,no,yes,cellular,10,7,351,2,-1,0,unknown,0
13940,59,management,married,1,no,0,no,yes,cellular,10,7,60,1,-1,0,unknown,0
13947,37,unemployed,single,2,yes,0,yes,no,cellular,10,7,108,1,-1,0,unknown,0
13955,29,services,married,1,no,3,yes,no,cellular,10,7,183,1,-1,0,unknown,0
13956,49,blue-collar,married,1,no,0,no,yes,telephone,10,7,564,2,-1,0,unknown,0
13983,30,blue-collar,married,1,no,0,yes,yes,cellular,10,7,1399,1,-1,0,unknown,1
14012,50,technician,married,1,no,4,no,no,cellular,10,7,200,5,-1,0,unknown,0
14019,30,admin,single,2,no,5,no,yes,cellular,11,7,58,1,-1,0,unknown,0
14023,35,management,married,2,no,0,no,no,cellular,11,7,89,1,-1,0,unknown,0
14024,59,management,married,2,no,0,yes,no,telephone,11,7,189,1,-1,0,unknown,0
14041,33,blue-collar,married,1,no,0,yes,yes,cellular,11,7,443,1,-1,0,unknown,0
14053,37,technician,divorced,1,no,0,yes,no,cellular,11,7,283,1,-1,0,unknown,0
14060,50,services,divorced,1,no,0,yes,no,cellular,11,7,170,2,-1,0,unknown,0
14063,31,entrepreneur,married,2,no,0,yes,yes,cellular,11,7,151,2,-1,0,unknown,0
14064,55,housemaid,married,1,no,5,no,no,cellular,11,7,269,2,-1,0,unknown,0
14065,27,entrepreneur,single,2,no,6,no,no,cellular,11,7,143,2,-1,0,unknown,0
14081,45,housemaid,married,1,no,0,no,no,cellular,11,7,216,2,-1,0,unknown,0
14084,37,technician,married,1,no,0,yes,no,cellular,11,7,906,2,-1,0,unknown,0
14085,51,self-employed,single,2,no,0,yes,no,cellular,11,7,139,2,-1,0,unknown,0
14087,32,housemaid,divorced,1,no,0,yes,no,cellular,11,7,93,2,-1,0,unknown,0
14097,32,entrepreneur,married,1,no,0,yes,no,cellular,11,7,223,2,-1,0,unknown,0
14098,59,admin,divorced,1,no,5,no,yes,cellular,11,7,67,2,-1,0,unknown,0
14116,50,entrepreneur,married,1,no,0,yes,no,cellular,11,7,717,2,-1,0,unknown,0
