,age,education,balance,day,month,campaign,pdays,previous,y,job_admin,PCA1,PCA2,PCA3
22953,0.5961538461538463,1.0,0.25,26.0,8.0,4.0,-1.0,0.0,0.0,1.0,,,
22959,0.730769230769231,0.0,0.25,26.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
22963,0.28846153846153855,2.0,0.25,26.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
22965,0.40384615384615385,3.0,0.25,26.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
22980,0.5576923076923077,0.0,0.25,26.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
22984,0.25,2.0,0.25,26.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
22985,0.5192307692307693,1.0,0.25,26.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
22990,0.6923076923076924,2.0,0.25,26.0,8.0,3.0,-1.0,0.0,0.0,0.0,,,
22994,0.3846153846153847,1.0,0.25,26.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
22995,0.2692307692307693,1.0,0.25,26.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23004,0.42307692307692313,1.0,0.25,26.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23006,0.7884615384615384,2.0,0.25,26.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23007,0.326923076923077,1.0,0.25,26.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23009,0.5576923076923077,0.0,0.25,26.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23013,0.5192307692307693,2.0,0.25,26.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23020,0.28846153846153855,2.0,0.25,26.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23023,0.6730769230769232,1.0,0.25,26.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23032,0.5961538461538463,1.0,0.25,26.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
23037,0.7692307692307693,0.0,0.25,26.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
23038,0.28846153846153855,1.0,0.25,26.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23039,0.34615384615384615,2.0,0.25,26.0,8.0,3.0,-1.0,0.0,0.0,0.0,,,
23042,0.576923076923077,2.0,0.25,26.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23048,0.7884615384615384,1.0,0.5,26.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23051,0.326923076923077,2.0,1.0,26.0,8.0,2.0,-1.0,0.0,0.0,1.0,,,
23054,0.8076923076923078,0.0,0.875,26.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23056,0.6730769230769232,2.0,0.25,26.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23057,0.5576923076923077,0.0,0.25,26.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
23060,0.326923076923077,2.0,0.25,26.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23063,0.3846153846153847,2.0,0.25,26.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
23076,0.8076923076923078,2.0,0.25,26.0,8.0,6.0,-1.0,0.0,0.0,0.0,,,
23084,0.2692307692307693,2.0,0.875,26.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
23103,0.25,2.0,0.25,26.0,8.0,6.0,-1.0,0.0,0.0,0.0,,,
23105,0.5961538461538463,1.0,0.25,26.0,8.0,6.0,-1.0,0.0,0.0,0.0,,,
23110,0.7115384615384616,1.0,0.25,26.0,8.0,5.0,-1.0,0.0,0.0,0.0,,,
23115,0.2692307692307693,1.0,0.25,26.0,8.0,3.0,-1.0,0.0,0.0,0.0,,,
23121,0.5000000000000001,2.0,0.25,26.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
23123,0.5192307692307693,0.0,0.25,26.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23129,0.25,2.0,0.375,26.0,8.0,5.0,-1.0,0.0,0.0,0.0,,,
23140,0.6538461538461539,3.0,0.25,26.0,8.0,4.0,-1.0,0.0,0.0,1.0,,,
23154,0.6153846153846154,1.0,0.25,26.0,8.0,5.0,-1.0,0.0,0.0,0.0,,,
23160,0.3653846153846154,2.0,0.25,26.0,8.0,6.0,-1.0,0.0,0.0,0.0,,,
23168,0.5192307692307693,2.0,0.25,27.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
23171,0.6153846153846154,0.0,0.25,27.0,8.0,3.0,-1.0,0.0,0.0,0.0,,,
23181,0.25,2.0,0.25,27.0,8.0,6.0,-1.0,0.0,1.0,0.0,,,
23183,0.28846153846153855,2.0,0.25,27.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
23187,0.326923076923077,1.0,0.25,27.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
23189,0.5961538461538463,2.0,0.25,27.0,8.0,6.0,-1.0,0.0,0.0,0.0,,,
23209,0.6538461538461539,2.0,0.25,27.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
23218,0.40384615384615385,2.0,0.25,27.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
23225,0.28846153846153855,2.0,0.25,27.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
23228,0.7884615384615384,2.0,0.25,27.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
23243,0.34615384615384615,2.0,0.25,27.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23253,0.2692307692307693,2.0,0.25,27.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23255,0.2692307692307693,2.0,0.25,27.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23256,0.5384615384615385,2.0,0.25,27.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23259,0.23076923076923084,1.0,0.25,27.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23263,0.5384615384615385,1.0,0.25,27.0,8.0,5.0,-1.0,0.0,1.0,0.0,,,
23266,0.5576923076923077,0.0,1.0,27.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
23276,0.48076923076923084,2.0,0.25,27.0,8.0,6.0,-1.0,0.0,0.0,0.0,,,
23294,0.5384615384615385,1.0,0.25,27.0,8.0,6.0,-1.0,0.0,0.0,0.0,,,
23296,0.3076923076923077,2.0,0.0,27.0,8.0,6.0,-1.0,0.0,0.0,0.0,,,
23372,0.23076923076923084,2.0,0.25,27.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
23383,0.6153846153846154,1.0,0.25,27.0,8.0,3.0,-1.0,0.0,0.0,0.0,,,
23397,0.25,2.0,0.25,27.0,8.0,3.0,-1.0,0.0,0.0,0.0,,,
23409,0.23076923076923084,2.0,0.75,27.0,8.0,3.0,-1.0,0.0,0.0,0.0,,,
23421,0.42307692307692313,1.0,0.5,27.0,8.0,3.0,-1.0,0.0,0.0,0.0,,,
23423,0.42307692307692313,1.0,0.75,27.0,8.0,3.0,-1.0,0.0,0.0,0.0,,,
23428,0.40384615384615385,1.0,0.25,27.0,8.0,3.0,-1.0,0.0,0.0,0.0,,,
23430,0.3846153846153847,1.0,0.25,27.0,8.0,3.0,-1.0,0.0,0.0,0.0,,,
23433,0.3846153846153847,1.0,0.25,28.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
23449,0.28846153846153855,2.0,0.25,28.0,8.0,6.0,-1.0,0.0,0.0,0.0,,,
23493,0.34615384615384615,2.0,0.25,28.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
23500,0.23076923076923084,2.0,0.25,28.0,8.0,6.0,-1.0,0.0,0.0,0.0,,,
23512,0.28846153846153855,2.0,0.25,28.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23517,0.6923076923076924,2.0,0.25,28.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23524,0.48076923076923084,2.0,0.25,28.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23527,0.8076923076923078,3.0,0.25,28.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23534,0.2692307692307693,2.0,0.25,28.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23535,0.5961538461538463,1.0,0.25,28.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23540,0.5384615384615385,1.0,0.25,28.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23543,0.48076923076923084,1.0,0.25,28.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23546,0.3076923076923077,1.0,0.375,28.0,8.0,2.0,-1.0,0.0,1.0,0.0,,,
23553,0.3076923076923077,1.0,0.25,28.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
23614,0.6923076923076924,2.0,0.25,28.0,8.0,6.0,-1.0,0.0,0.0,0.0,,,
23632,0.3076923076923077,1.0,0.25,28.0,8.0,6.0,-1.0,0.0,0.0,0.0,,,
23634,0.6153846153846154,0.0,0.25,28.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
23645,0.3653846153846154,2.0,0.25,28.0,8.0,1.0,-1.0,0.0,0.0,0.0,,,
23665,0.7115384615384616,1.0,0.0,28.0,8.0,1.0,-1.0,0.0,0.0,1.0,,,
23691,0.5576923076923077,1.0,0.875,28.0,8.0,1.0,-1.0,0.0,0.0,0.0,,,
23695,0.326923076923077,2.0,0.25,28.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23697,0.5000000000000001,2.0,0.25,28.0,8.0,1.0,-1.0,0.0,0.0,0.0,,,
23715,0.42307692307692313,1.0,0.25,28.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23720,0.8076923076923078,1.0,0.75,28.0,8.0,3.0,-1.0,0.0,0.0,0.0,,,
23734,0.23076923076923084,1.0,0.625,28.0,8.0,6.0,-1.0,0.0,0.0,0.0,,,
23788,0.25,2.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23790,0.7884615384615384,1.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23801,0.34615384615384615,1.0,0.25,29.0,8.0,6.0,-1.0,0.0,0.0,0.0,,,
23806,0.3076923076923077,2.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23822,0.34615384615384615,1.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23825,0.2692307692307693,2.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23827,0.2692307692307693,1.0,0.125,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23834,0.5576923076923077,1.0,0.25,29.0,8.0,6.0,-1.0,0.0,0.0,0.0,,,
23835,0.2692307692307693,2.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23836,0.326923076923077,2.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23839,0.5961538461538463,2.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23850,0.3653846153846154,2.0,0.875,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23851,0.23076923076923084,2.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23854,0.5961538461538463,1.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23855,0.34615384615384615,0.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23867,0.25,1.0,0.25,29.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
23869,0.2692307692307693,2.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23870,0.25,1.0,0.0,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23874,0.34615384615384615,2.0,0.75,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23878,0.40384615384615385,2.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23886,0.6153846153846154,2.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23894,0.7115384615384616,1.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,1.0,,,
23895,0.4423076923076924,1.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23913,0.28846153846153855,2.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23917,0.25,1.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23920,0.3846153846153847,2.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23921,0.7884615384615384,1.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23934,0.42307692307692313,1.0,0.25,29.0,8.0,3.0,-1.0,0.0,0.0,0.0,,,
23943,0.5384615384615385,2.0,0.25,29.0,8.0,6.0,-1.0,0.0,0.0,0.0,,,
23971,0.6538461538461539,1.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23972,0.6538461538461539,1.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23980,0.5384615384615385,3.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23981,0.3076923076923077,1.0,0.25,29.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
23988,0.25,1.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
23997,0.8076923076923078,1.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,0.0,,,
24013,0.40384615384615385,1.0,0.25,29.0,8.0,6.0,-1.0,0.0,0.0,0.0,,,
24014,0.5961538461538463,2.0,0.25,29.0,8.0,6.0,-1.0,0.0,0.0,0.0,,,
24015,0.6153846153846154,2.0,0.25,29.0,8.0,2.0,-1.0,0.0,0.0,1.0,,,
24018,0.48076923076923084,2.0,0.25,29.0,8.0,4.0,-1.0,0.0,0.0,0.0,,,
24021,0.326923076923077,2.0,0.25,29.0,8.0,6.0,-1.0,0.0,0.0,0.0,,,
24030,0.3846153846153847,2.0,0.25,29.0,8.0,3.0,-1.0,0.0,0.0,0.0,,,
24035,0.6730769230769232,1.0,0.25,29.0,8.0,3.0,-1.0,0.0,0.0,0.0,,,
24040,0.5961538461538463,2.0,0.25,17.0,10.0,1.0,-1.0,0.0,1.0,0.0,,,
24041,0.48076923076923084,2.0,0.25,17.0,10.0,1.0,-1.0,0.0,0.0,0.0,,,
24051,0.6538461538461539,2.0,1.0,19.0,10.0,1.0,-1.0,0.0,0.0,0.0,,,
24066,0.326923076923077,2.0,0.25,21.0,10.0,1.0,-1.0,0.0,0.0,0.0,,,
24077,0.34615384615384615,2.0,0.25,23.0,10.0,1.0,143.0,3.0,1.0,0.0,,,
24102,0.326923076923077,2.0,0.25,29.0,10.0,1.0,-1.0,0.0,1.0,0.0,,,
24110,0.34615384615384615,2.0,1.0,30.0,10.0,1.0,-1.0,0.0,0.0,0.0,,,
24111,0.3076923076923077,1.0,0.25,30.0,10.0,1.0,-1.0,0.0,1.0,0.0,,,
24113,0.48076923076923084,0.0,0.25,30.0,10.0,1.0,-1.0,0.0,0.0,0.0,,,
24123,0.3076923076923077,2.0,0.25,4.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24154,0.576923076923077,2.0,0.375,10.0,11.0,1.0,-1.0,0.0,1.0,0.0,,,
24155,0.5576923076923077,1.0,0.25,11.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24169,0.7884615384615384,2.0,0.25,13.0,11.0,1.0,-1.0,0.0,1.0,0.0,,,
24173,0.25,1.0,0.25,13.0,11.0,1.0,-1.0,0.0,1.0,0.0,,,
24191,0.7500000000000001,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,1.0,,,
24210,0.5576923076923077,2.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24217,0.6538461538461539,0.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24243,0.5192307692307693,1.0,0.375,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24252,0.5961538461538463,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24256,0.7500000000000001,2.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24257,0.3653846153846154,2.0,0.25,17.0,11.0,1.0,123.0,2.0,0.0,0.0,,,
24260,0.7500000000000001,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24265,0.7692307692307693,3.0,0.25,17.0,11.0,1.0,186.0,2.0,0.0,1.0,,,
24273,0.48076923076923084,2.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24279,0.6153846153846154,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24281,0.42307692307692313,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,1.0,,,
24283,0.28846153846153855,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,1.0,,,
24288,0.5000000000000001,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,1.0,,,
24292,0.6346153846153847,2.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24294,0.576923076923077,0.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24301,0.3846153846153847,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24302,0.3653846153846154,2.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24305,0.5384615384615385,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24318,0.4423076923076924,2.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24320,0.6923076923076924,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24328,0.6153846153846154,2.0,0.75,17.0,11.0,3.0,-1.0,0.0,0.0,0.0,,,
24329,0.7692307692307693,2.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24350,0.7884615384615384,2.0,0.25,17.0,11.0,2.0,110.0,2.0,0.0,0.0,,,
24377,0.6538461538461539,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24386,0.25,2.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,1.0,,,
24392,0.46153846153846156,2.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24393,0.6346153846153847,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24395,0.3076923076923077,1.0,0.25,17.0,11.0,1.0,174.0,2.0,0.0,1.0,,,
24401,0.40384615384615385,0.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24409,0.4423076923076924,1.0,0.25,17.0,11.0,2.0,-1.0,0.0,0.0,0.0,,,
24412,0.42307692307692313,1.0,0.25,17.0,11.0,2.0,196.0,1.0,0.0,0.0,,,
24418,0.5384615384615385,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24421,0.48076923076923084,1.0,0.25,17.0,11.0,2.0,193.0,3.0,0.0,0.0,,,
24428,0.48076923076923084,2.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24431,0.42307692307692313,2.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24433,0.3846153846153847,2.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24436,0.5192307692307693,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,1.0,,,
24444,0.28846153846153855,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24448,0.5192307692307693,1.0,0.25,17.0,11.0,2.0,-1.0,0.0,0.0,0.0,,,
24452,0.326923076923077,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24453,0.40384615384615385,0.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,1.0,,,
24459,0.34615384615384615,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24463,0.2692307692307693,2.0,0.25,17.0,11.0,2.0,-1.0,0.0,0.0,0.0,,,
24464,0.326923076923077,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,1.0,,,
24498,0.6538461538461539,2.0,0.25,17.0,11.0,2.0,-1.0,0.0,0.0,0.0,,,
24501,0.2692307692307693,1.0,0.875,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24503,0.28846153846153855,1.0,0.25,17.0,11.0,3.0,181.0,1.0,0.0,0.0,,,
24507,0.6538461538461539,2.0,0.25,17.0,11.0,2.0,-1.0,0.0,0.0,0.0,,,
24513,0.3846153846153847,2.0,0.25,17.0,11.0,2.0,-1.0,0.0,0.0,0.0,,,
24516,0.730769230769231,2.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24520,0.5000000000000001,1.0,0.25,17.0,11.0,1.0,195.0,2.0,0.0,0.0,,,
24521,0.5192307692307693,2.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24545,0.5384615384615385,1.0,0.25,17.0,11.0,1.0,150.0,3.0,0.0,0.0,,,
24553,0.6153846153846154,2.0,0.75,17.0,11.0,1.0,96.0,2.0,0.0,0.0,,,
24563,0.42307692307692313,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24565,0.4423076923076924,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,1.0,0.0,,,
24569,0.7115384615384616,2.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24571,0.5961538461538463,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,1.0,,,
24572,0.40384615384615385,2.0,0.5,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24578,0.3653846153846154,2.0,0.25,17.0,11.0,2.0,119.0,1.0,0.0,1.0,,,
24583,0.2692307692307693,1.0,0.25,17.0,11.0,2.0,195.0,2.0,0.0,1.0,,,
24590,0.48076923076923084,0.0,0.25,17.0,11.0,1.0,129.0,2.0,0.0,0.0,,,
24594,0.6538461538461539,3.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24605,0.40384615384615385,2.0,0.875,17.0,11.0,2.0,131.0,1.0,0.0,0.0,,,
24607,0.25,1.0,0.25,17.0,11.0,2.0,-1.0,0.0,0.0,0.0,,,
24616,0.3846153846153847,0.0,0.25,17.0,11.0,2.0,193.0,2.0,0.0,0.0,,,
24625,0.5576923076923077,1.0,0.25,17.0,11.0,2.0,-1.0,0.0,0.0,0.0,,,
24635,0.48076923076923084,2.0,0.25,17.0,11.0,2.0,-1.0,0.0,0.0,0.0,,,
24642,0.3076923076923077,1.0,0.25,17.0,11.0,2.0,-1.0,0.0,0.0,0.0,,,
24643,0.3846153846153847,1.0,0.25,17.0,11.0,2.0,158.0,8.0,0.0,1.0,,,
24670,0.6538461538461539,1.0,0.25,17.0,11.0,3.0,-1.0,0.0,0.0,0.0,,,
24674,0.326923076923077,1.0,0.25,17.0,11.0,2.0,-1.0,0.0,0.0,1.0,,,
24682,0.4423076923076924,1.0,0.25,17.0,11.0,2.0,-1.0,0.0,0.0,1.0,,,
24683,0.5000000000000001,1.0,0.25,17.0,11.0,3.0,-1.0,0.0,0.0,0.0,,,
24684,0.34615384615384615,1.0,0.25,17.0,11.0,2.0,131.0,1.0,0.0,0.0,,,
24704,0.3846153846153847,0.0,0.25,17.0,11.0,2.0,-1.0,0.0,0.0,0.0,,,
24711,0.3076923076923077,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24714,0.6153846153846154,1.0,0.25,17.0,11.0,4.0,168.0,2.0,0.0,0.0,,,
24715,0.5384615384615385,2.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24728,0.576923076923077,1.0,0.25,17.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24731,0.7115384615384616,2.0,0.25,17.0,11.0,3.0,-1.0,0.0,0.0,0.0,,,
24735,0.6153846153846154,1.0,0.25,18.0,11.0,2.0,-1.0,0.0,0.0,0.0,,,
24741,0.730769230769231,1.0,0.25,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24778,0.5000000000000001,2.0,0.25,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24783,0.730769230769231,1.0,0.25,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24793,0.3076923076923077,2.0,0.25,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24797,0.25,2.0,0.5,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24805,0.42307692307692313,1.0,0.25,18.0,11.0,1.0,-1.0,0.0,0.0,1.0,,,
24829,0.6346153846153847,2.0,0.75,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24831,0.3846153846153847,2.0,0.25,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24833,0.28846153846153855,2.0,0.25,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24840,0.5000000000000001,1.0,0.25,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24841,0.326923076923077,2.0,1.0,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24843,0.3653846153846154,1.0,0.25,18.0,11.0,1.0,179.0,6.0,0.0,0.0,,,
24846,0.5576923076923077,1.0,0.25,18.0,11.0,2.0,-1.0,0.0,0.0,0.0,,,
24848,0.326923076923077,1.0,0.25,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24853,0.28846153846153855,2.0,0.25,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24872,0.34615384615384615,2.0,0.25,18.0,11.0,1.0,96.0,4.0,0.0,0.0,,,
24881,0.2692307692307693,2.0,0.25,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24885,0.3653846153846154,0.0,0.25,18.0,11.0,2.0,-1.0,0.0,0.0,0.0,,,
24898,0.23076923076923084,2.0,0.625,18.0,11.0,1.0,195.0,1.0,0.0,0.0,,,
24905,0.4423076923076924,2.0,0.25,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24914,0.6153846153846154,2.0,0.25,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24915,0.7692307692307693,2.0,0.25,18.0,11.0,1.0,188.0,1.0,0.0,0.0,,,
24938,0.6538461538461539,1.0,0.75,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24953,0.326923076923077,1.0,0.25,18.0,11.0,1.0,-1.0,0.0,0.0,1.0,,,
24954,0.34615384615384615,2.0,0.25,18.0,11.0,1.0,175.0,2.0,0.0,0.0,,,
24972,0.25,2.0,0.25,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24974,0.576923076923077,2.0,0.25,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24976,0.4423076923076924,2.0,0.25,18.0,11.0,3.0,-1.0,0.0,1.0,0.0,,,
24978,0.7500000000000001,2.0,0.25,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24979,0.5384615384615385,1.0,0.25,18.0,11.0,1.0,-1.0,0.0,1.0,0.0,,,
24990,0.5961538461538463,2.0,0.25,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
24992,0.730769230769231,1.0,0.25,18.0,11.0,1.0,154.0,2.0,0.0,1.0,,,
25010,0.5576923076923077,2.0,0.25,18.0,11.0,2.0,-1.0,0.0,0.0,0.0,,,
25012,0.28846153846153855,2.0,0.25,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
25042,0.6346153846153847,1.0,0.25,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
25055,0.25,2.0,0.25,18.0,11.0,1.0,-1.0,0.0,0.0,0.0,,,
25061,0.5576923076923077,1.0,0.25,18.0,11.0,2.0,-1.0,0.0,0.0,0.0,,,
